weight,cheese_year,canton,cheese_type
178.8606202658834,2021,Zurich,Gruyere
995.9735611557478,2023,Fribourg,Vacherin
994.9137102523288,2023,Neuchatel,Vacherin
518.4998429531614,2021,Zurich,Vacherin
879.4528436654524,2023,Zurich,Gruyere
319.2117002250011,2020,Valais,Vacherin
763.8095451009673,2020,Valais,Vacherin
891.3032711322093,2019,Neuchatel,Vacherin
833.1996394727007,2019,Neuchatel,Vacherin
830.5966704170417,2020,Valais,Vacherin
516.7239688799785,2022,Neuchatel,Vacherin
837.9909530008955,2024,Zurich,Vacherin
721.6343317191704,2022,Valais,Vacherin
219.20625832978394,2021,Valais,Gruyere
202.76596365806813,2020,Valais,Gruyere
794.7299223411759,2019,Neuchatel,Vacherin
662.9176798956314,2022,Neuchatel,Gruyere
567.4385054722397,2019,Neuchatel,Gruyere
916.5356117639453,2023,Valais,Gruyere
693.6313211840967,2021,Neuchatel,Vacherin
456.53207057947014,2021,Zurich,Vacherin
472.5386273585654,2019,Valais,Gruyere
644.7199247358265,2020,Zurich,Gruyere
784.2477562177136,2019,Valais,Vacherin
607.9179762542117,2023,Zurich,Gruyere
557.8847939972618,2021,Zurich,Emmental
754.2106323887637,2023,Valais,Gruyere
734.7380949163327,2022,Fribourg,Vacherin
847.3121565522049,2024,Neuchatel,Emmental
156.29660764956498,2023,Fribourg,Gruyere
779.456918873781,2019,Valais,Vacherin
562.384405856521,2019,Valais,Vacherin
167.22380802983668,2024,Neuchatel,Vacherin
711.1090253525678,2020,Neuchatel,Emmental
744.8861746017485,2023,Fribourg,Vacherin
571.264452590216,2022,Fribourg,Vacherin
814.4190798847866,2023,Fribourg,Vacherin
370.2232977663714,2020,Zurich,Vacherin
281.7164966782925,2020,Valais,Gruyere
415.66055656895065,2022,Fribourg,Emmental
469.0454619663798,2019,Valais,Vacherin
726.340242161952,2020,Zurich,Gruyere
860.9679440904049,2022,Valais,Vacherin
748.8263710708088,2020,Neuchatel,Gruyere
256.58880316264134,2020,Fribourg,Vacherin
429.59537632023165,2024,Fribourg,Gruyere
242.57234210300018,2020,Zurich,Gruyere
718.0517796022461,2024,Neuchatel,Gruyere
323.3546903952047,2024,Valais,Emmental
572.8482395666622,2023,Neuchatel,Gruyere
812.6468588752159,2019,Zurich,Emmental
703.8453474294536,2020,Neuchatel,Vacherin
368.53659159861945,2024,Zurich,Gruyere
399.58007555470675,2019,Valais,Emmental
688.0278579427286,2022,Fribourg,Emmental
594.5209744059498,2022,Neuchatel,Gruyere
186.75413872303994,2024,Zurich,Gruyere
886.5924303461916,2024,Neuchatel,Emmental
561.3519232482657,2020,Fribourg,Gruyere
526.0249118777189,2022,Neuchatel,Emmental
278.59540296903606,2022,Zurich,Gruyere
439.29443707348355,2024,Neuchatel,Emmental
399.5423760835892,2022,Neuchatel,Emmental
343.6621145464842,2019,Neuchatel,Gruyere
610.6659171820959,2024,Valais,Gruyere
516.0478242522538,2022,Valais,Gruyere
900.2779167832006,2020,Valais,Emmental
947.2095793424448,2020,Fribourg,Vacherin
297.52608630528175,2020,Zurich,Vacherin
190.09488589048948,2023,Neuchatel,Vacherin
806.8037963389745,2024,Valais,Vacherin
995.375263274748,2021,Valais,Gruyere
877.2400628687387,2019,Zurich,Vacherin
121.32766190686125,2024,Neuchatel,Vacherin
326.1371956358194,2022,Zurich,Gruyere
139.00804933713752,2022,Zurich,Vacherin
838.7014393370499,2019,Valais,Emmental
623.2662786630847,2024,Neuchatel,Vacherin
562.3466870503485,2019,Fribourg,Vacherin
599.0048937968747,2022,Valais,Emmental
327.20613282693205,2022,Valais,Vacherin
641.4745322249765,2022,Neuchatel,Emmental
127.60028061762699,2022,Zurich,Gruyere
681.4105515737557,2021,Zurich,Emmental
760.9904471609477,2022,Zurich,Emmental
705.7236373406445,2021,Neuchatel,Emmental
398.90576648099824,2021,Neuchatel,Emmental
843.6366236147884,2023,Neuchatel,Vacherin
743.9895974057339,2023,Valais,Vacherin
215.4675906318501,2019,Zurich,Vacherin
275.62979848448356,2024,Neuchatel,Vacherin
673.3975718604148,2019,Valais,Emmental
360.4745202004235,2020,Zurich,Vacherin
207.48964730161327,2021,Zurich,Emmental
239.47209383490298,2020,Neuchatel,Vacherin
249.05546248636057,2021,Zurich,Vacherin
530.011816136544,2020,Fribourg,Gruyere
646.6469080865476,2021,Fribourg,Emmental
258.76204736897347,2023,Zurich,Emmental
741.246949326899,2023,Fribourg,Gruyere
352.9113467513756,2021,Valais,Gruyere
380.40232455456476,2020,Valais,Emmental
301.14875896669685,2023,Fribourg,Gruyere
806.6855223488719,2019,Neuchatel,Vacherin
963.8324496431893,2021,Neuchatel,Gruyere
543.2498638102834,2020,Neuchatel,Emmental
137.82757728879298,2022,Neuchatel,Gruyere
334.5123847829283,2019,Fribourg,Vacherin
242.24526200696144,2023,Neuchatel,Vacherin
858.4860563668161,2020,Neuchatel,Vacherin
176.36858868988463,2022,Fribourg,Emmental
969.8286166195454,2022,Zurich,Vacherin
629.6623989621634,2021,Valais,Vacherin
565.9658083667468,2021,Neuchatel,Gruyere
862.6155601772681,2020,Zurich,Vacherin
124.79285916231055,2023,Neuchatel,Gruyere
799.4374744663087,2022,Fribourg,Vacherin
204.9436410116649,2020,Neuchatel,Emmental
856.7002890463889,2020,Neuchatel,Vacherin
576.2585973140756,2021,Fribourg,Gruyere
155.0164621240826,2024,Valais,Emmental
849.9205349211919,2024,Fribourg,Emmental
124.58270536412648,2021,Valais,Emmental
224.53362360424313,2021,Valais,Gruyere
818.042071443966,2019,Valais,Emmental
518.3840114721019,2022,Valais,Vacherin
893.2498339193504,2020,Neuchatel,Emmental
671.8863455119752,2023,Neuchatel,Emmental
661.1758789333672,2022,Zurich,Emmental
363.01159551881335,2020,Fribourg,Gruyere
220.31247119656018,2024,Valais,Vacherin
965.0551518070143,2023,Neuchatel,Emmental
194.31792022905563,2020,Neuchatel,Vacherin
576.1095400662109,2019,Zurich,Emmental
345.3117317513022,2020,Fribourg,Emmental
337.7265972233092,2021,Valais,Gruyere
635.1275973725318,2021,Valais,Gruyere
818.140705460982,2023,Fribourg,Vacherin
799.4615345481508,2024,Valais,Vacherin
881.9215202741982,2023,Zurich,Vacherin
363.61246412113036,2024,Fribourg,Emmental
519.1762435435664,2019,Neuchatel,Gruyere
108.40111589802245,2019,Fribourg,Vacherin
772.171860822729,2024,Zurich,Gruyere
372.10880092805473,2022,Valais,Gruyere
605.3441799431678,2020,Zurich,Vacherin
252.3702538175056,2023,Zurich,Vacherin
837.4595564208956,2020,Zurich,Vacherin
835.54499735045,2023,Valais,Gruyere
889.70762327766,2024,Valais,Emmental
141.34329739605056,2021,Zurich,Vacherin
993.2128387975123,2022,Valais,Vacherin
323.00147299572507,2023,Valais,Vacherin
378.4903174426145,2024,Valais,Vacherin
324.4021562714015,2022,Valais,Vacherin
340.77942852987917,2020,Zurich,Gruyere
597.395220493282,2020,Fribourg,Vacherin
315.8294898734016,2021,Zurich,Vacherin
454.3941802603643,2019,Zurich,Gruyere
690.0459241988938,2023,Zurich,Emmental
852.4235832199541,2021,Neuchatel,Vacherin
723.4673502401915,2023,Neuchatel,Gruyere
634.8905603085909,2019,Valais,Gruyere
232.95570628696183,2020,Neuchatel,Gruyere
834.5040413871543,2021,Fribourg,Vacherin
133.5473991937348,2019,Valais,Emmental
337.7724969117719,2023,Zurich,Vacherin
151.35302523876507,2022,Zurich,Vacherin
700.6860780260163,2024,Valais,Gruyere
431.533974334163,2023,Valais,Gruyere
686.8436348843801,2019,Valais,Emmental
412.32786337323125,2024,Fribourg,Gruyere
510.16665771954473,2019,Valais,Vacherin
512.1649091495628,2024,Zurich,Vacherin
141.02258830079015,2023,Fribourg,Gruyere
487.2038737114032,2023,Fribourg,Emmental
676.9579268036824,2021,Valais,Vacherin
591.4470214678904,2019,Zurich,Vacherin
167.75538965045854,2019,Valais,Gruyere
701.250387118074,2019,Fribourg,Emmental
377.9764794237349,2023,Neuchatel,Gruyere
112.99132250111988,2022,Fribourg,Gruyere
240.0360013758207,2020,Valais,Emmental
547.8036915849036,2019,Zurich,Vacherin
379.3614931270618,2019,Fribourg,Emmental
724.9447123781957,2020,Valais,Gruyere
316.588128009188,2023,Valais,Emmental
795.5165516276518,2024,Zurich,Emmental
357.8294632545819,2022,Valais,Vacherin
658.7773368259741,2024,Fribourg,Gruyere
819.2947422260621,2021,Fribourg,Emmental
447.000515779374,2020,Fribourg,Gruyere
142.1244476339234,2023,Zurich,Emmental
581.9009689529928,2019,Zurich,Gruyere
995.8681553900502,2024,Neuchatel,Gruyere
972.0926797392223,2023,Valais,Gruyere
298.9199745497514,2019,Zurich,Gruyere
780.1268584818272,2020,Fribourg,Emmental
410.45664863805933,2022,Fribourg,Vacherin
244.24523216478232,2023,Fribourg,Gruyere
699.3232305422439,2020,Valais,Vacherin
550.7818565740921,2023,Valais,Emmental
585.3075018901095,2021,Neuchatel,Vacherin
844.6533960119576,2023,Valais,Emmental
402.88930829868076,2021,Neuchatel,Gruyere
700.3852836000967,2021,Fribourg,Vacherin
429.57232026636274,2021,Fribourg,Emmental
138.45150692238627,2019,Neuchatel,Emmental
440.213596602714,2020,Zurich,Gruyere
955.0310168837212,2020,Valais,Vacherin
534.9362338795754,2023,Neuchatel,Emmental
197.40739315318137,2021,Neuchatel,Gruyere
719.0441464386033,2021,Neuchatel,Vacherin
967.0414147466691,2024,Neuchatel,Vacherin
917.1507218898314,2024,Fribourg,Gruyere
614.7647540273248,2020,Valais,Emmental
438.6526699136781,2021,Fribourg,Emmental
622.6099016583164,2021,Zurich,Vacherin
834.3379559793245,2024,Valais,Vacherin
875.1136078166088,2023,Zurich,Gruyere
836.9594964481971,2022,Zurich,Emmental
509.92874059756394,2020,Fribourg,Emmental
206.97219061320698,2021,Neuchatel,Emmental
612.2560840648987,2019,Zurich,Vacherin
240.7859452300287,2023,Valais,Gruyere
154.86250050807038,2024,Fribourg,Gruyere
548.8010500859748,2023,Valais,Gruyere
689.8361050419652,2020,Valais,Gruyere
868.7325757657537,2021,Zurich,Gruyere
804.5519985588733,2024,Valais,Vacherin
871.5164614808934,2021,Valais,Gruyere
784.0618937388015,2024,Fribourg,Gruyere
732.9154572155254,2022,Valais,Emmental
109.12381222662967,2021,Fribourg,Vacherin
663.4920806282895,2022,Valais,Emmental
208.4336237252059,2020,Neuchatel,Gruyere
152.80041909928696,2021,Zurich,Vacherin
240.77093689508985,2020,Zurich,Vacherin
840.9629452975752,2023,Neuchatel,Emmental
769.4644537900193,2022,Fribourg,Vacherin
953.895164684691,2021,Neuchatel,Emmental
981.0786327853695,2023,Neuchatel,Emmental
903.9555877365839,2021,Valais,Gruyere
219.63344587929925,2024,Neuchatel,Gruyere
890.5444668324824,2022,Valais,Gruyere
854.7734213097808,2024,Neuchatel,Emmental
883.9772738737277,2024,Zurich,Emmental
236.51705540484227,2020,Neuchatel,Vacherin
205.1126449959858,2020,Neuchatel,Emmental
931.4279916256735,2024,Valais,Emmental
256.44398422105405,2020,Neuchatel,Gruyere
431.75955793834106,2023,Valais,Emmental
510.3863645446542,2020,Fribourg,Vacherin
211.998275046608,2024,Zurich,Vacherin
118.57085922929267,2023,Valais,Gruyere
994.6814227904046,2022,Zurich,Emmental
888.9915203514649,2021,Zurich,Vacherin
921.1041364155735,2022,Zurich,Gruyere
356.10676234490666,2021,Fribourg,Vacherin
298.0914154708952,2021,Valais,Gruyere
483.27990235788394,2020,Fribourg,Gruyere
507.98743208020613,2019,Zurich,Vacherin
105.03949497781657,2024,Valais,Emmental
801.3278013038496,2023,Fribourg,Gruyere
997.0003343278156,2021,Valais,Vacherin
575.8217830918804,2023,Zurich,Gruyere
449.43282551120615,2022,Neuchatel,Emmental
453.47670389908296,2022,Valais,Emmental
186.4694189548906,2019,Fribourg,Vacherin
339.54563652761055,2022,Zurich,Emmental
551.9195097711681,2019,Valais,Vacherin
488.6632010212276,2023,Neuchatel,Vacherin
590.5312711687991,2019,Valais,Gruyere
864.159083773666,2022,Fribourg,Emmental
302.71807242965076,2021,Fribourg,Gruyere
124.89776281568075,2019,Neuchatel,Emmental
134.40290075446666,2021,Neuchatel,Emmental
220.75192477617253,2020,Fribourg,Emmental
613.4346863239623,2020,Fribourg,Vacherin
827.3663290341323,2024,Neuchatel,Vacherin
898.1253453525684,2021,Fribourg,Gruyere
671.6018817774741,2021,Fribourg,Gruyere
462.8289272058041,2019,Zurich,Emmental
239.06323734053268,2020,Fribourg,Gruyere
461.27650549913113,2021,Valais,Emmental
399.1736205170052,2023,Zurich,Emmental
883.0232927714239,2019,Neuchatel,Gruyere
538.0474396695465,2024,Valais,Emmental
303.57630995907596,2019,Valais,Gruyere
359.9209601342019,2022,Zurich,Gruyere
222.8231480884201,2019,Zurich,Vacherin
926.726904162218,2023,Valais,Gruyere
145.31126161282168,2023,Neuchatel,Gruyere
111.5616237003048,2024,Zurich,Vacherin
264.69004017418183,2024,Fribourg,Emmental
829.7866161195632,2024,Fribourg,Gruyere
571.1201079679731,2022,Fribourg,Vacherin
663.2589586392877,2024,Zurich,Vacherin
421.95850787416134,2019,Valais,Gruyere
161.81018699425303,2022,Fribourg,Gruyere
870.5423462429513,2024,Fribourg,Vacherin
272.7048449128667,2021,Valais,Emmental
129.75328049060323,2024,Neuchatel,Gruyere
615.4337223398743,2022,Fribourg,Vacherin
174.96029834614097,2021,Valais,Vacherin
186.1856666738508,2020,Fribourg,Emmental
820.3393283342726,2019,Fribourg,Gruyere
542.4486303861959,2024,Zurich,Emmental
317.35760702242874,2023,Zurich,Emmental
413.7637810235669,2021,Fribourg,Vacherin
756.3168809588543,2024,Valais,Emmental
159.71873028094166,2020,Zurich,Gruyere
204.83255433988893,2023,Neuchatel,Emmental
654.6358314915127,2021,Zurich,Gruyere
646.2745610203965,2022,Neuchatel,Gruyere
975.2159660818346,2019,Valais,Vacherin
437.0945331299047,2022,Fribourg,Vacherin
158.5698644597643,2023,Neuchatel,Vacherin
583.7836913646652,2024,Fribourg,Emmental
674.5121305856113,2021,Fribourg,Vacherin
225.64250720762416,2019,Fribourg,Vacherin
597.575776181677,2019,Fribourg,Emmental
277.9904094924382,2019,Valais,Vacherin
860.2570520929615,2020,Valais,Emmental
851.6453462054467,2023,Zurich,Emmental
486.66618639859763,2020,Neuchatel,Vacherin
970.0688714615236,2019,Valais,Emmental
981.7964870047674,2019,Fribourg,Emmental
216.32598005285755,2021,Neuchatel,Emmental
430.94242434922086,2022,Fribourg,Vacherin
640.2893230419802,2020,Neuchatel,Vacherin
176.35402862329994,2021,Neuchatel,Gruyere
444.38995343272336,2020,Neuchatel,Vacherin
335.0548756149317,2023,Zurich,Vacherin
956.8451988700336,2019,Neuchatel,Vacherin
470.4272405483234,2020,Valais,Gruyere
786.4037726927612,2022,Zurich,Vacherin
448.0348271609564,2024,Fribourg,Vacherin
218.63086337695194,2021,Valais,Gruyere
876.8363771447627,2019,Valais,Vacherin
100.37522521279347,2022,Valais,Emmental
150.34678657700502,2020,Neuchatel,Gruyere
427.9459653073389,2020,Fribourg,Vacherin
718.2084299668628,2024,Valais,Gruyere
407.53386576169817,2024,Neuchatel,Vacherin
159.68153585887745,2020,Valais,Vacherin
386.0560303607339,2022,Valais,Emmental
320.4827730911461,2022,Valais,Emmental
104.87781983637817,2024,Zurich,Emmental
581.3217218623616,2024,Neuchatel,Gruyere
204.98132326976747,2021,Fribourg,Gruyere
358.7466599169995,2019,Fribourg,Vacherin
677.070847200173,2019,Fribourg,Vacherin
752.6041199406794,2019,Zurich,Gruyere
337.1100641704203,2023,Neuchatel,Vacherin
396.2743039587106,2023,Valais,Gruyere
322.2183143147187,2023,Fribourg,Gruyere
961.1997402845727,2019,Valais,Vacherin
271.46775428866255,2019,Valais,Gruyere
264.8625432703086,2020,Zurich,Gruyere
500.5317662483788,2022,Zurich,Vacherin
270.37572328051226,2019,Valais,Emmental
241.03761065704734,2022,Fribourg,Emmental
186.29158393097694,2024,Fribourg,Gruyere
676.1541232974245,2019,Valais,Emmental
650.8740294117065,2023,Neuchatel,Vacherin
685.1466026901696,2022,Zurich,Vacherin
795.9700072084567,2024,Neuchatel,Emmental
393.72221151331826,2020,Zurich,Vacherin
926.5813602507294,2020,Zurich,Emmental
759.8841499618804,2019,Zurich,Gruyere
824.2377297230682,2023,Neuchatel,Gruyere
748.8659474440401,2024,Valais,Emmental
422.6100808893056,2019,Zurich,Gruyere
354.72923925637144,2021,Zurich,Emmental
480.26536262111273,2023,Valais,Vacherin
187.3273244800226,2023,Zurich,Emmental
506.1524514093524,2024,Valais,Vacherin
138.82688478571586,2023,Neuchatel,Vacherin
103.55136402447505,2024,Valais,Vacherin
938.3490455272234,2024,Valais,Gruyere
720.4031745291036,2024,Valais,Emmental
605.662252359372,2021,Valais,Vacherin
406.99183548075206,2021,Fribourg,Vacherin
613.4842132165668,2021,Fribourg,Vacherin
902.4181987044985,2024,Valais,Emmental
687.1421205494781,2020,Valais,Vacherin
642.2337981581538,2023,Fribourg,Gruyere
514.1840526745102,2022,Fribourg,Gruyere
411.1273275857722,2019,Neuchatel,Emmental
728.6924025295406,2021,Valais,Gruyere
982.8828469142328,2020,Valais,Emmental
482.28192416853113,2023,Neuchatel,Vacherin
452.9846836127807,2021,Zurich,Gruyere
485.30212512853825,2021,Neuchatel,Emmental
482.98957124474936,2019,Zurich,Emmental
991.5622960316456,2019,Valais,Emmental
736.1004317584066,2023,Zurich,Vacherin
423.26600428953253,2024,Zurich,Emmental
434.3521364440503,2020,Valais,Gruyere
487.71723226965014,2023,Zurich,Gruyere
133.04096882240472,2022,Valais,Vacherin
575.034761819125,2021,Valais,Emmental
830.2428563704882,2021,Zurich,Vacherin
694.5110138867595,2023,Fribourg,Vacherin
278.57876208538744,2024,Zurich,Emmental
755.2308172405329,2021,Zurich,Gruyere
747.5127456988273,2021,Valais,Vacherin
336.28529408409736,2023,Zurich,Vacherin
660.5871911712416,2022,Neuchatel,Vacherin
649.8541298097425,2021,Zurich,Gruyere
855.8088614705634,2021,Fribourg,Emmental
222.46508065009715,2022,Neuchatel,Emmental
275.3546540603704,2019,Fribourg,Emmental
537.3725533910247,2019,Neuchatel,Emmental
139.73063400307632,2022,Neuchatel,Vacherin
474.0347778415359,2020,Fribourg,Gruyere
809.3971377997509,2022,Neuchatel,Gruyere
233.8429545855984,2023,Valais,Vacherin
513.9538632428723,2020,Neuchatel,Emmental
990.7923100442001,2021,Zurich,Vacherin
555.3280120823779,2024,Neuchatel,Emmental
548.4914417098814,2019,Zurich,Gruyere
602.9142253517513,2023,Valais,Gruyere
267.4039332994671,2020,Fribourg,Vacherin
232.44749441734984,2024,Fribourg,Vacherin
709.6191662035976,2021,Neuchatel,Emmental
456.19012891519316,2019,Zurich,Vacherin
360.91596539392816,2023,Zurich,Emmental
128.2524579279078,2019,Fribourg,Gruyere
861.4454474606342,2021,Neuchatel,Gruyere
129.09597926034948,2022,Valais,Vacherin
774.9848116749874,2023,Fribourg,Vacherin
443.7897030987229,2021,Zurich,Vacherin
638.8190294541852,2024,Neuchatel,Gruyere
322.9102006211461,2021,Fribourg,Vacherin
239.8596996088658,2021,Zurich,Gruyere
580.0492007514526,2021,Fribourg,Emmental
726.0559254587292,2023,Fribourg,Gruyere
275.94396545063194,2022,Fribourg,Emmental
492.7230526893078,2019,Valais,Gruyere
500.1894732622561,2023,Fribourg,Vacherin
294.38123417151655,2021,Fribourg,Vacherin
608.544501626918,2021,Zurich,Gruyere
231.3421181035306,2019,Valais,Vacherin
558.774255986722,2024,Zurich,Gruyere
202.08836022939954,2019,Fribourg,Emmental
536.9881679696236,2024,Valais,Emmental
380.43914938800117,2019,Zurich,Gruyere
507.0216628733815,2022,Neuchatel,Vacherin
490.37442349885674,2019,Neuchatel,Gruyere
917.1398105367335,2021,Neuchatel,Vacherin
540.9420399608165,2024,Neuchatel,Emmental
836.6490134891869,2022,Fribourg,Vacherin
303.08715362054375,2022,Zurich,Emmental
416.874515170833,2019,Neuchatel,Emmental
167.58044256987182,2024,Neuchatel,Gruyere
478.67301533934426,2021,Zurich,Gruyere
701.8298983674379,2022,Zurich,Vacherin
854.3503306984566,2024,Valais,Emmental
609.3234206192396,2022,Fribourg,Gruyere
676.0654026337706,2023,Fribourg,Gruyere
259.54036985525335,2020,Fribourg,Emmental
133.48543441009542,2021,Valais,Gruyere
812.5193306595844,2022,Zurich,Vacherin
250.33438669715775,2020,Neuchatel,Emmental
182.05258197947717,2021,Fribourg,Gruyere
943.8060888159358,2023,Neuchatel,Gruyere
967.1692276532589,2024,Neuchatel,Emmental
654.6315624422452,2023,Valais,Gruyere
440.7735454185641,2024,Fribourg,Emmental
849.9155868676468,2024,Fribourg,Vacherin
284.2479634018712,2020,Fribourg,Gruyere
486.4530946867137,2024,Fribourg,Vacherin
421.31556910054155,2022,Zurich,Gruyere
921.4299916675135,2024,Neuchatel,Emmental
927.7996738260463,2022,Zurich,Vacherin
685.7973336912997,2019,Valais,Emmental
199.66612624542267,2022,Valais,Gruyere
533.9735106924722,2023,Neuchatel,Emmental
320.7955296016511,2019,Fribourg,Gruyere
896.4240968660337,2022,Zurich,Vacherin
224.5625191145817,2022,Fribourg,Emmental
148.8792482746366,2021,Neuchatel,Emmental
733.9861301950705,2023,Neuchatel,Emmental
507.95746747133757,2019,Neuchatel,Emmental
854.528398842776,2021,Neuchatel,Emmental
167.1666680523806,2024,Neuchatel,Vacherin
820.9685193470582,2022,Zurich,Emmental
133.6012775597425,2020,Fribourg,Vacherin
125.26301072256128,2019,Valais,Vacherin
515.1841765579268,2022,Fribourg,Gruyere
299.1621607125866,2024,Neuchatel,Vacherin
634.3468363058776,2019,Zurich,Gruyere
123.2352947903234,2019,Zurich,Emmental
131.8505881266807,2021,Neuchatel,Gruyere
754.4336465547464,2020,Valais,Gruyere
289.1486462430805,2019,Fribourg,Gruyere
690.7754112946602,2020,Zurich,Gruyere
774.9299453506827,2022,Zurich,Emmental
153.3980491524707,2023,Zurich,Gruyere
792.7785590178153,2020,Zurich,Vacherin
341.57909616515747,2023,Fribourg,Emmental
450.59136237977344,2023,Valais,Vacherin
177.97527306578502,2019,Zurich,Vacherin
854.7669850283675,2024,Neuchatel,Vacherin
604.6559076931876,2020,Valais,Vacherin
554.198750062455,2023,Zurich,Emmental
971.6993298124801,2023,Neuchatel,Vacherin
401.0551839466037,2024,Fribourg,Emmental
901.7013578290264,2021,Valais,Emmental
747.7190929581438,2022,Zurich,Gruyere
935.6753222670151,2019,Zurich,Gruyere
917.0218474862138,2021,Zurich,Vacherin
991.9268245234626,2024,Valais,Vacherin
218.5090768334418,2019,Valais,Gruyere
816.4147528824356,2019,Valais,Emmental
824.0449194527529,2023,Neuchatel,Vacherin
679.9361753606381,2022,Valais,Vacherin
350.97486241438185,2021,Zurich,Emmental
968.6334444654835,2020,Valais,Vacherin
283.97992410118866,2020,Valais,Vacherin
549.6178405225951,2023,Fribourg,Gruyere
569.3384015372676,2021,Valais,Emmental
245.64641035243494,2023,Neuchatel,Emmental
750.2759400999169,2021,Fribourg,Emmental
179.9804477622158,2021,Neuchatel,Vacherin
723.7880009620399,2020,Fribourg,Gruyere
863.7539466615732,2022,Zurich,Emmental
414.4567825741596,2020,Valais,Vacherin
738.4787277392802,2024,Zurich,Emmental
241.09660733306484,2021,Valais,Gruyere
861.3541013075908,2023,Zurich,Emmental
956.8285286979022,2021,Neuchatel,Emmental
237.42432414979922,2021,Fribourg,Gruyere
722.6735265750989,2021,Neuchatel,Vacherin
555.2479869008732,2021,Fribourg,Vacherin
578.3493986491408,2021,Zurich,Vacherin
735.8407467406194,2024,Valais,Gruyere
539.8664494027935,2023,Zurich,Gruyere
640.293752815945,2019,Zurich,Gruyere
307.8109174702395,2019,Fribourg,Vacherin
440.65593683976726,2019,Valais,Gruyere
878.7163150643518,2023,Neuchatel,Vacherin
198.91226048354704,2020,Fribourg,Vacherin
637.8177348402759,2021,Zurich,Emmental
265.85835601140116,2023,Valais,Vacherin
861.8856381310347,2019,Fribourg,Gruyere
621.1395584681948,2019,Valais,Vacherin
462.743904403244,2019,Zurich,Gruyere
324.84220628663616,2020,Zurich,Gruyere
493.160229270671,2019,Valais,Emmental
961.851093329568,2022,Neuchatel,Gruyere
558.2883607692586,2023,Fribourg,Gruyere
522.5405785298742,2020,Valais,Vacherin
771.6464321502782,2022,Valais,Vacherin
441.14236374871604,2020,Fribourg,Emmental
484.68155489271464,2019,Zurich,Emmental
403.25295841445717,2021,Valais,Gruyere
235.82777979645226,2023,Neuchatel,Emmental
742.4282927823856,2020,Valais,Emmental
885.7278224952614,2023,Neuchatel,Gruyere
915.0333843184891,2024,Fribourg,Vacherin
892.7226442340017,2019,Zurich,Emmental
506.6054221941936,2019,Valais,Vacherin
355.6595729828766,2020,Fribourg,Vacherin
674.1313746407411,2024,Valais,Emmental
959.2344207154285,2019,Valais,Vacherin
754.3455833517445,2021,Valais,Vacherin
545.3637054311409,2022,Neuchatel,Gruyere
719.9277170621034,2019,Zurich,Vacherin
795.2841212089572,2019,Zurich,Gruyere
927.3423351952637,2019,Neuchatel,Emmental
786.8941785749387,2019,Neuchatel,Gruyere
489.87150007231503,2022,Neuchatel,Gruyere
346.2458666189357,2024,Valais,Vacherin
549.8934982566321,2021,Zurich,Vacherin
395.3601501449246,2020,Valais,Vacherin
948.4881334190326,2020,Valais,Emmental
557.1692591049659,2024,Neuchatel,Gruyere
524.8507023676075,2024,Valais,Emmental
413.3765963393766,2022,Neuchatel,Gruyere
675.4662912624402,2021,Zurich,Vacherin
568.046150758853,2019,Valais,Gruyere
216.14403060843088,2024,Zurich,Gruyere
882.2870297474451,2019,Valais,Gruyere
423.1115489294186,2019,Fribourg,Gruyere
489.3205869623388,2023,Neuchatel,Vacherin
285.1003509972212,2020,Valais,Emmental
598.0583868561002,2019,Neuchatel,Emmental
731.8495561857246,2022,Fribourg,Emmental
893.0487885633456,2019,Zurich,Vacherin
146.4468984750364,2020,Neuchatel,Gruyere
975.9987187294405,2022,Fribourg,Gruyere
733.435967818321,2020,Zurich,Gruyere
355.86881597036563,2023,Neuchatel,Vacherin
284.02727951256946,2019,Fribourg,Emmental
366.47912678913815,2022,Neuchatel,Vacherin
888.1531764997982,2019,Fribourg,Vacherin
362.25115587635537,2023,Neuchatel,Vacherin
516.5390211015122,2023,Valais,Emmental
735.1642488180094,2023,Valais,Emmental
884.790877351497,2020,Valais,Vacherin
692.7140461114938,2020,Valais,Emmental
777.7982768809804,2024,Neuchatel,Vacherin
255.99411666636004,2023,Fribourg,Gruyere
889.667044922025,2020,Neuchatel,Gruyere
348.1472652562996,2019,Neuchatel,Emmental
215.54034765086413,2021,Zurich,Vacherin
978.6198613066024,2022,Zurich,Emmental
281.4759329087449,2021,Zurich,Gruyere
222.98677307017883,2023,Neuchatel,Vacherin
663.418810091608,2022,Zurich,Gruyere
386.97683454648575,2024,Neuchatel,Emmental
220.01428466244397,2024,Neuchatel,Gruyere
641.0090054942884,2021,Zurich,Gruyere
783.0867045000119,2024,Neuchatel,Gruyere
813.8785367864409,2021,Valais,Vacherin
239.96134091104514,2019,Valais,Emmental
601.1803611459479,2020,Valais,Emmental
832.3105336133145,2021,Neuchatel,Gruyere
244.9783102817667,2024,Zurich,Vacherin
286.91402659360745,2023,Valais,Vacherin
102.17025768850986,2019,Fribourg,Emmental
572.1707407557593,2019,Zurich,Emmental
275.2135271757558,2022,Valais,Gruyere
751.8183181542092,2022,Zurich,Gruyere
965.9924700558452,2023,Valais,Vacherin
287.87994009916326,2020,Neuchatel,Vacherin
684.1873105871794,2023,Fribourg,Emmental
290.6510153126602,2021,Neuchatel,Emmental
116.2061730817336,2021,Valais,Gruyere
782.6987747931263,2021,Zurich,Vacherin
